Or_ID,Prod_Rating,Delivery_Service_Rating
ORD07025,1,2
ORD07026,2,1
ORD07027,2,4
ORD07028,3,1
ORD07029,1,3
ORD07030,2,5
ORD07031,2,5
ORD07032,1,1
ORD07033,4,1
ORD07034,4,3
ORD07035,2,1
ORD07036,1,1
ORD07037,5,4
ORD07038,2,
ORD07039,5,3
ORD07040,1,4
ORD07041,2,3
ORD07042,5,1
ORD07043,2,2
ORD07044,5,4
ORD07045,1,4
ORD07046,1,2
ORD07047,2,1
ORD07048,2,5
ORD07049,2,3
ORD07050,3,1
ORD07051,5,2
ORD07052,1,1
ORD07053,,2
ORD07054,4,1
ORD07055,4,4
ORD07056,5,1
ORD07057,1,
ORD07058,1,1
ORD07059,,3
ORD07060,2,2
ORD07061,3,1
ORD07062,5,4
ORD07063,1,4
ORD07064,4,3
ORD07065,5,1
ORD07066,2,5
ORD07067,2,2
ORD07068,5,1
ORD07069,5,1
ORD07070,1,2
ORD07071,5,2
ORD07072,3,1
ORD07073,5,3
ORD07074,2,3
ORD07075,4,3
ORD07076,3,1
ORD07077,4,1
ORD07078,1,4
ORD07079,5,5
ORD07080,5,2
ORD07081,5,3
ORD07082,5,1
ORD07083,4,1
ORD07084,1,5
ORD07085,1,2
ORD07086,4,
ORD07087,1,1
ORD07088,5,4
ORD07089,3,2
ORD07090,4,4
ORD07091,1,3
ORD07092,1,4
ORD07093,4,3
ORD07094,4,1
ORD07095,2,2
ORD07096,,3
ORD07097,4,
ORD07098,3,5
ORD07099,3,4
ORD07100,5,4
ORD07101,2,5
ORD07102,4,1
ORD07103,1,5
ORD07104,2,5
ORD07105,4,2
ORD07106,1,4
ORD07107,1,2
ORD07108,2,3
ORD07109,2,3
ORD07110,3,5
ORD07111,5,1
ORD07112,2,5
ORD07113,3,4
ORD07114,1,2
ORD07115,2,5
ORD07116,2,2
ORD07117,3,3
ORD07118,2,3
ORD07119,4,5
ORD07120,3,2
ORD07121,5,4
ORD07122,1,4
ORD07123,2,5
ORD07124,1,3
ORD07125,3,4
ORD07126,3,3
ORD07127,1,5
ORD07128,4,5
ORD07129,3,4
ORD07130,1,1
ORD07131,4,5
ORD07132,2,3
ORD07133,3,2
ORD07134,1,3
ORD07135,2,1
ORD07136,1,5
ORD07137,5,2
ORD07138,4,2
ORD07139,3,5
ORD07140,1,3
ORD07141,4,3
ORD07142,3,1
ORD07143,2,5
ORD07144,3,4
ORD07145,3,5
ORD07146,4,4
ORD07147,3,2
ORD07148,2,4
ORD07149,5,2
ORD07150,4,3
ORD07151,5,1
ORD07152,3,3
ORD07153,5,2
ORD07154,1,
ORD07155,3,5
ORD07156,4,4
ORD07157,3,2
ORD07158,2,3
ORD07159,3,1
ORD07160,5,4
ORD07161,3,3
ORD07162,4,5
ORD07163,2,2
ORD07164,1,3
ORD07165,4,1
ORD07166,2,2
ORD07167,1,2
ORD07168,4,
ORD07169,,3
ORD07170,3,5
ORD07171,1,5
ORD07172,2,2
ORD07173,5,
ORD07174,5,4
ORD07175,2,3
ORD07176,4,3
ORD07177,4,5
ORD07178,5,4
ORD07179,2,1
ORD07180,2,3
ORD07181,1,5
ORD07182,2,1
ORD07183,3,4
ORD07184,4,5
ORD07185,3,5
ORD07186,5,4
ORD07187,2,2
ORD07188,5,1
ORD07189,5,3
ORD07190,4,3
ORD07191,4,4
ORD07192,5,2
ORD07193,4,3
ORD07194,2,3
ORD07195,2,2
ORD07196,5,2
ORD07197,2,4
ORD07198,1,1
ORD07199,2,5
ORD07200,5,2
ORD07201,2,3
ORD07202,1,3
ORD07203,4,5
ORD07204,1,1
ORD07205,2,2
ORD07206,2,5
ORD07207,1,3
ORD07208,4,4
ORD07209,1,4
ORD07210,1,5
ORD07211,5,3
ORD07212,3,5
ORD07213,5,4
ORD07214,2,2
ORD07215,4,5
ORD07216,3,3
ORD07217,3,2
ORD07218,5,2
ORD07219,2,1
ORD07220,5,1
ORD07221,3,2
ORD07222,4,5
ORD07223,2,4
ORD07224,1,1
ORD07225,3,2
ORD07226,1,2
ORD07227,4,4
ORD07228,1,4
ORD07229,,1
ORD07230,5,2
ORD07231,2,5
ORD07232,,5
ORD07233,2,2
ORD07234,2,4
ORD07235,1,3
ORD07236,3,4
ORD07237,5,4
ORD07238,3,5
ORD07239,1,3
ORD07240,5,1
ORD07241,5,5
ORD07242,5,1
ORD07243,2,5
ORD07244,4,4
ORD07245,2,
ORD07246,1,5
ORD07247,2,3
ORD07248,1,5
ORD07249,2,5
ORD07250,2,1
ORD07251,1,2
ORD07252,4,2
ORD07253,1,3
ORD07254,3,3
ORD07255,2,2
ORD07256,3,2
ORD07257,2,4
ORD07258,5,
ORD07259,2,5
ORD07260,2,4
ORD07261,2,2
ORD07262,3,4
ORD07263,3,1
ORD07264,4,5
ORD07265,5,1
ORD07266,2,2
ORD07267,1,1
ORD07268,4,5
ORD07269,3,3
ORD07270,4,5
ORD07271,3,4
ORD07272,2,
ORD07273,3,5
ORD07274,1,5
ORD07275,5,1
ORD07276,4,3
ORD07277,5,5
ORD07278,2,3
ORD07279,4,1
ORD07280,2,5
ORD07281,1,3
ORD07282,1,1
ORD07283,1,5
ORD07284,2,2
ORD07285,5,2
ORD07286,4,3
ORD07287,5,5
ORD07288,4,5
ORD07289,4,5
ORD07290,5,
ORD07291,3,2
ORD07292,3,5
ORD07293,2,2
ORD07294,3,5
ORD07295,5,
ORD07296,2,2
ORD07297,2,1
ORD07298,4,2
ORD07299,4,3
ORD07300,3,2
ORD07301,1,5
ORD07302,1,1
ORD07303,1,4
ORD07304,2,1
ORD07305,3,2
ORD07306,5,3
ORD07307,1,3
ORD07308,1,1
ORD07309,2,4
ORD07310,2,5
ORD07311,5,4
ORD07312,4,4
ORD07313,3,5
ORD07314,5,2
ORD07315,4,3
ORD07316,5,5
ORD07317,1,3
ORD07318,,1
ORD07319,2,3
ORD07320,4,3
ORD07321,4,3
ORD07322,2,4
ORD07323,1,
ORD07324,2,4
ORD07325,2,3
ORD07326,5,3
ORD07327,3,2
ORD07328,2,2
ORD07329,1,2
ORD07330,1,3
ORD07331,2,4
ORD07332,4,1
ORD07333,3,3
ORD07334,2,1
ORD07335,1,5
ORD07336,5,3
ORD07337,4,5
ORD07338,3,4
ORD07339,,5
ORD07340,3,
ORD07341,3,3
ORD07342,2,1
ORD07343,4,1
ORD07344,3,1
ORD07345,1,3
ORD07346,5,2
ORD07347,4,1
ORD07348,5,1
ORD07349,4,1
ORD07350,4,2
ORD07351,1,2
ORD07352,1,2
ORD07353,1,4
ORD07354,3,
ORD07355,,5
ORD07356,5,3
ORD07357,5,2
ORD07358,3,5
ORD07359,4,1
ORD07360,2,2
ORD07361,2,2
ORD07362,2,4
ORD07363,,5
ORD07364,5,1
ORD07365,5,5
ORD07366,2,1
ORD07367,2,3
ORD07368,5,2
ORD07369,2,1
ORD07370,4,3
ORD07371,2,3
ORD07372,3,1
ORD07373,3,2
ORD07374,2,2
ORD07375,2,3
ORD07376,3,3
ORD07377,3,1
ORD07378,5,5
ORD07379,4,2
ORD07380,1,2
ORD07381,2,1
ORD07382,1,3
ORD07383,1,2
ORD07384,5,2
ORD07385,3,2
ORD07386,5,5
ORD07387,2,5
ORD07388,3,4
ORD07389,1,4
ORD07390,3,4
ORD07391,3,3
ORD07392,1,5
ORD07393,5,4
ORD07394,5,2
ORD07395,5,5
ORD07396,4,2
ORD07397,3,2
ORD07398,1,4
ORD07399,5,1
ORD07400,5,3
ORD07401,1,2
ORD07402,2,5
ORD07403,3,4
ORD07404,4,3
ORD07405,5,2
ORD07406,5,3
ORD07407,2,5
ORD07408,1,1
ORD07409,3,1
ORD07410,5,5
ORD07411,3,5
ORD07412,3,4
ORD07413,4,1
ORD07414,5,4
ORD07415,5,
ORD07416,2,3
ORD07417,1,2
ORD07418,5,5
ORD07419,1,1
ORD07420,5,1
ORD07421,5,1
ORD07422,1,2
ORD07423,3,2
ORD07424,5,4
ORD07425,5,3
ORD07426,2,1
ORD07427,1,2
ORD07428,5,1
ORD07429,4,2
ORD07430,3,4
ORD07431,2,2
ORD07432,2,4
ORD07433,5,4
ORD07434,5,1
ORD07435,3,1
ORD07436,5,2
ORD07437,3,3
ORD07438,,5
ORD07439,4,2
ORD07440,3,
ORD07441,3,3
ORD07442,3,3
ORD07443,3,2
ORD07444,1,5
ORD07445,5,5
ORD07446,2,2
ORD07447,2,1
ORD07448,2,4
ORD07449,4,5
ORD07450,5,5
ORD07451,1,2
ORD07452,4,3
ORD07453,4,1
ORD07454,4,4
ORD07455,1,1
ORD07456,5,3
ORD07457,3,1
ORD07458,2,2
ORD07459,2,4
ORD07460,2,1
ORD07461,2,1
ORD07462,4,5
ORD07463,5,5
ORD07464,2,3
ORD07465,3,1
ORD07466,5,1
ORD07467,2,1
ORD07468,4,
ORD07469,1,4
ORD07470,4,2
ORD07471,1,5
ORD07472,1,5
ORD07473,4,5
ORD07474,4,4
ORD07475,1,4
ORD07476,4,4
ORD07477,1,1
ORD07478,5,
ORD07479,4,4
ORD07480,3,2
ORD07481,2,5
ORD07482,3,1
ORD07483,2,1
ORD07484,1,3
ORD07485,1,2
ORD07486,5,1
ORD07487,5,4
ORD07488,5,4
ORD07489,5,4
ORD07490,5,4
ORD07491,1,5
ORD07492,3,4
ORD07493,1,1
ORD07494,3,5
ORD07495,1,2
ORD07496,3,2
ORD07497,5,2
ORD07498,1,5
ORD07499,5,3
ORD07500,4,4
ORD07501,5,5
ORD07502,3,2
ORD07503,1,4
ORD07504,3,1
ORD07505,2,1
ORD07506,2,3
ORD07507,4,3
ORD07508,1,2
ORD07509,2,1
ORD07510,1,5
ORD07511,4,2
ORD07512,3,5
ORD07513,3,3
ORD07514,3,5
ORD07515,5,2
ORD07516,2,1
ORD07517,3,5
ORD07518,3,3
ORD07519,4,5
ORD07520,1,5
ORD07521,5,3
ORD07522,3,4
ORD07523,5,4
ORD07524,3,4
ORD07525,3,2
ORD07526,3,3
ORD07527,4,3
ORD07528,4,5
ORD07529,4,4
ORD07530,2,1
ORD07531,3,5
ORD07532,2,2
ORD07533,3,4
ORD07534,2,2
ORD07535,1,3
ORD07536,1,2
ORD07537,4,4
ORD07538,2,4
ORD07539,3,2
ORD07540,1,1
ORD07541,5,3
ORD07542,1,3
ORD07543,3,4
ORD07544,4,4
ORD07545,1,5
ORD07546,1,5
ORD07547,2,1
ORD07548,2,2
ORD07549,1,3
ORD07550,4,4
ORD07551,5,1
ORD07552,5,2
ORD07553,1,4
ORD07554,1,3
ORD07555,4,1
ORD07556,1,3
ORD07557,1,2
ORD07558,2,5
ORD07559,3,1
ORD07560,1,2
ORD07561,2,5
ORD07562,1,1
ORD07563,4,4
ORD07564,5,2
ORD07565,3,3
ORD07566,1,3
ORD07567,1,1
ORD07568,2,4
ORD07569,3,2
ORD07570,1,3
ORD07571,1,5
ORD07572,3,5
ORD07573,,1
ORD07574,4,5
ORD07575,4,3
ORD07576,3,2
ORD07577,1,4
ORD07578,4,4
ORD07579,4,2
ORD07580,4,2
ORD07581,4,5
ORD07582,1,2
ORD07583,3,3
ORD07584,3,4
ORD07585,2,
ORD07586,3,4
ORD07587,1,3
ORD07588,2,4
ORD07589,1,3
ORD07590,2,2
ORD07591,1,5
ORD07592,4,2
ORD07593,3,3
ORD07594,2,5
ORD07595,1,4
ORD07596,2,5
ORD07597,2,2
ORD07598,3,2
ORD07599,2,1
ORD07600,5,4
ORD07601,1,2
ORD07602,4,3
ORD07603,1,1
ORD07604,1,5
ORD07605,5,3
ORD07606,3,3
ORD07607,3,2
ORD07608,4,5
ORD07609,5,1
ORD07610,1,3
ORD07611,3,1
ORD07612,5,1
ORD07613,3,2
ORD07614,2,3
ORD07615,3,4
ORD07616,2,3
ORD07617,2,1
ORD07618,5,2
ORD07619,4,1
ORD07620,2,1
ORD07621,1,3
ORD07622,3,4
ORD07623,5,4
ORD07624,2,5
ORD07625,2,1
ORD07626,3,3
ORD07627,1,2
ORD07628,3,3
ORD07629,4,4
ORD07630,2,5
ORD07631,4,1
ORD07632,3,
ORD07633,1,5
ORD07634,2,3
ORD07635,3,2
ORD07636,2,4
ORD07637,5,5
ORD07638,3,2
ORD07639,3,1
ORD07640,2,1
ORD07641,1,4
ORD07642,3,2
ORD07643,3,5
ORD07644,4,4
ORD07645,1,1
ORD07646,1,5
ORD07647,4,2
ORD07648,2,5
ORD07649,3,3
ORD07650,3,4
ORD07651,5,1
ORD07652,2,1
ORD07653,1,1
ORD07654,3,1
ORD07655,5,5
ORD07656,1,2
ORD07657,3,1
ORD07658,,3
ORD07659,1,2
ORD07660,4,5
ORD07661,5,3
ORD07662,2,4
ORD07663,5,4
ORD07664,1,1
ORD07665,2,3
ORD07666,3,5
ORD07667,5,4
ORD07668,5,4
ORD07669,1,3
ORD07670,3,3
ORD07671,5,3
ORD07672,2,1
ORD07673,4,3
ORD07674,3,2
ORD07675,4,5
ORD07676,5,1
ORD07677,3,1
ORD07678,5,5
ORD07679,4,2
ORD07680,,1
ORD07681,1,1
ORD07682,2,5
ORD07683,1,3
ORD07684,3,5
ORD07685,1,4
ORD07686,1,2
ORD07687,2,1
ORD07688,1,4
ORD07689,1,4
ORD07690,1,5
ORD07691,1,3
ORD07692,2,2
ORD07693,2,1
ORD07694,5,5
ORD07695,2,4
ORD07696,,3
ORD07697,5,1
ORD07698,5,5
ORD07699,2,4
ORD07700,,1
ORD07701,4,3
ORD07702,1,3
ORD07703,4,2
ORD07704,3,4
ORD07705,1,3
ORD07706,4,1
ORD07707,4,4
ORD07708,4,2
ORD07709,3,3
ORD07710,5,5
ORD07711,5,2
ORD07712,1,3
ORD07713,4,1
ORD07714,1,5
ORD07715,4,4
ORD07716,2,4
ORD07717,3,3
ORD07718,5,5
ORD07719,3,3
ORD07720,1,3
ORD07721,1,1
ORD07722,4,5
ORD07723,2,5
ORD07724,1,4
ORD07725,1,5
ORD07726,3,2
ORD07727,,1
ORD07728,2,2
ORD07729,2,1
ORD07730,4,5
ORD07731,4,2
ORD07732,2,3
ORD07733,5,1
ORD07734,1,5
ORD07735,2,4
ORD07736,1,5
ORD07737,5,3
ORD07738,3,5
ORD07739,3,5
ORD07740,2,3
ORD07741,4,3
ORD07742,4,2
ORD07743,3,1
ORD07744,5,5
ORD07745,2,3
ORD07746,4,2
ORD07747,2,5
ORD07748,4,2
ORD07749,2,2
ORD07750,2,1
ORD07751,5,1
ORD07752,2,4
ORD07753,2,4
ORD07754,3,4
ORD07755,1,5
ORD07756,5,2
ORD07757,,4
ORD07758,5,5
ORD07759,3,4
ORD07760,5,3
ORD07761,2,5
ORD07762,2,5
ORD07763,5,3
ORD07764,1,3
ORD07765,4,1
ORD07766,5,5
ORD07767,4,3
ORD07768,4,1
ORD07769,2,5
ORD07770,,5
ORD07771,4,3
ORD07772,2,1
ORD07773,3,4
ORD07774,4,2
ORD07775,5,5
ORD07776,5,5
ORD07777,3,3
ORD07778,5,4
ORD07779,5,2
ORD07780,4,4
ORD07781,4,3
ORD07782,1,1
ORD07783,4,4
ORD07784,1,1
ORD07785,2,3
ORD07786,3,4
ORD07787,1,2
ORD07788,3,1
ORD07789,2,4
ORD07790,2,2
ORD07791,5,2
ORD07792,3,3
ORD07793,1,4
ORD07794,3,3
ORD07795,2,5
ORD07796,5,1
ORD07797,4,2
ORD07798,3,4
ORD07799,2,2
ORD07800,,2
ORD07801,3,5
ORD07802,3,
ORD07803,1,4
ORD07804,1,3
ORD07805,2,3
ORD07806,,1
ORD07807,4,5
ORD07808,1,3
ORD07809,3,2
ORD07810,2,3
ORD07811,3,3
ORD07812,4,4
ORD07813,5,3
ORD07814,2,4
ORD07815,,4
ORD07816,1,3
ORD07817,3,5
ORD07818,1,2
ORD07819,4,4
ORD07820,5,4
ORD07821,3,5
ORD07822,5,4
ORD07823,3,4
ORD07824,2,3
ORD07825,5,3
ORD07826,5,4
ORD07827,2,5
ORD07828,3,4
ORD07829,2,1
ORD07830,1,2
ORD07831,5,5
ORD07832,3,4
ORD07833,5,5
ORD07834,5,5
ORD07835,3,2
ORD07836,4,5
ORD07837,4,4
ORD07838,4,1
ORD07839,2,1
ORD07840,1,4
ORD07841,4,4
ORD07842,4,2
ORD07843,1,1
ORD07844,3,4
ORD07845,5,5
ORD07846,1,4
ORD07847,1,1
ORD07848,1,5
ORD07849,2,5
ORD07850,5,1
ORD07851,4,1
ORD07852,4,1
ORD07853,4,2
ORD07854,3,5
ORD07855,1,5
ORD07856,2,4
ORD07857,4,2
ORD07858,4,1
ORD07859,3,4
ORD07860,2,2
ORD07861,5,4
ORD07862,1,5
ORD07863,5,3
ORD07864,1,4
ORD07865,1,3
ORD07866,5,5
ORD07867,4,4
ORD07868,1,5
ORD07869,2,1
ORD07870,5,1
ORD07871,5,5
ORD07872,2,1
ORD07873,5,5
ORD07874,1,1
ORD07875,5,1
ORD07876,3,4
ORD07877,5,3
ORD07878,1,5
ORD07879,5,2
ORD07880,5,3
ORD07881,3,4
ORD07882,2,3
ORD07883,5,1
ORD07884,4,
ORD07885,1,1
ORD07886,4,5
ORD07887,3,
ORD07888,2,1
ORD07889,5,1
ORD07890,2,1
ORD07891,1,2
ORD07892,3,1
ORD07893,2,5
ORD07894,3,5
ORD07895,3,3
ORD07896,,5
ORD07897,4,4
ORD07898,4,5
ORD07899,3,5
ORD07900,1,3
ORD07901,2,3
ORD07902,3,5
ORD07903,2,4
ORD07904,2,1
ORD07905,1,3
ORD07906,1,1
ORD07907,1,2
ORD07908,5,4
ORD07909,4,5
ORD07910,4,2
ORD07911,2,5
ORD07912,1,1
ORD07913,1,4
ORD07914,2,1
ORD07915,5,5
ORD07916,1,1
ORD07917,2,1
ORD07918,3,4
ORD07919,3,1
ORD07920,4,5
ORD07921,2,2
ORD07922,4,2
ORD07923,1,1
ORD07924,3,4
ORD07925,3,2
ORD07926,5,3
ORD07927,3,
ORD07928,5,5
ORD07929,4,4
ORD07930,4,4
ORD07931,2,2
ORD07932,3,3
ORD07933,4,2
ORD07934,1,2
ORD07935,1,3
ORD07936,5,1
ORD07937,3,3
ORD07938,3,4
ORD07939,3,4
ORD07940,3,4
ORD07941,2,2
ORD07942,4,3
ORD07943,2,3
ORD07944,3,5
ORD07945,1,5
ORD07946,2,4
ORD07947,1,5
ORD07948,1,5
ORD07949,1,1
ORD07950,2,4
ORD07951,5,
ORD07952,1,2
ORD07953,1,2
ORD07954,,4
ORD07955,3,4
ORD07956,3,2
ORD07957,5,3
ORD07958,3,1
ORD07959,5,1
ORD07960,5,4
ORD07961,1,5
ORD07962,1,5
ORD07963,2,1
ORD07964,2,2
ORD07965,2,2
ORD07966,4,4
ORD07967,,2
ORD07968,3,2
ORD07969,,3
ORD07970,3,4
ORD07971,3,1
ORD07972,3,2
ORD07973,5,5
ORD07974,3,2
ORD07975,5,4
ORD07976,2,1
ORD07977,3,2
ORD07978,5,3
ORD07979,5,5
ORD07980,1,2
ORD07981,1,2
ORD07982,5,5
ORD07983,3,4
ORD07984,2,
ORD07985,3,1
ORD07986,2,5
ORD07987,1,5
ORD07988,4,4
ORD07989,4,4
ORD07990,1,3
ORD07991,4,4
ORD07992,2,3
ORD07993,4,4
ORD07994,1,4
ORD07995,4,2
ORD07996,5,2
ORD07997,4,
ORD07998,3,5
ORD07999,2,2
ORD08000,1,
ORD08001,3,5
ORD08002,2,4
ORD08003,4,2
ORD08004,2,1
ORD08005,1,5
ORD08006,1,3
ORD08007,1,5
ORD08008,3,
ORD08009,4,3
ORD08010,2,1
ORD08011,1,2
ORD08012,5,4
ORD08013,5,1
ORD08014,1,5
ORD08015,1,5
ORD08016,4,5
ORD08017,3,5
ORD08018,4,3
ORD08019,3,1
ORD08020,3,5
ORD08021,2,1
ORD08022,2,1
ORD08023,1,2
ORD08024,5,2
ORD08025,4,4
ORD08026,4,5
ORD08027,1,2
ORD08028,5,4
ORD08029,,1
ORD08030,4,3
ORD08031,3,2
ORD08032,1,2
ORD08033,5,5
ORD08034,3,2
ORD08035,3,1
ORD08036,4,5
ORD08037,1,1
ORD08038,4,4
ORD08039,4,4
ORD08040,5,4
ORD08041,2,3
ORD08042,2,2
ORD08043,3,5
ORD08044,4,1
ORD08045,2,3
ORD08046,1,4
ORD08047,1,2
ORD08048,3,3
ORD08049,1,3
ORD08050,3,2
ORD08051,5,5
ORD08052,2,1
ORD08053,4,2
ORD08054,2,4
ORD08055,5,2
ORD08056,2,4
ORD08057,5,1
ORD08058,3,1
ORD08059,3,3
ORD08060,3,4
ORD08061,5,1
ORD08062,1,2
ORD08063,,4
ORD08064,5,4
ORD08065,5,1
ORD08066,4,2
ORD08067,1,5
ORD08068,1,3
ORD08069,2,5
ORD08070,1,4
ORD08071,4,4
ORD08072,5,1
ORD08073,1,5
ORD08074,2,2
ORD08075,1,4
ORD08076,1,3
ORD08077,5,1
ORD08078,5,3
ORD08079,4,3
ORD08080,3,2
ORD08081,2,3
ORD08082,5,4
ORD08083,4,5
ORD08084,4,2
ORD08085,5,2
ORD08086,2,4
ORD08087,1,3
ORD08088,1,3
ORD08089,1,3
ORD08090,5,1
ORD08091,3,4
ORD08092,3,5
ORD08093,4,3
ORD08094,5,4
ORD08095,5,1
ORD08096,2,3
ORD08097,2,3
ORD08098,2,1
ORD08099,1,1
ORD08100,,4
ORD08101,3,5
ORD08102,3,2
ORD08103,3,2
ORD08104,4,
ORD08105,,2
ORD08106,5,2
ORD08107,1,1
ORD08108,4,4
ORD08109,4,4
ORD08110,4,3
ORD08111,4,4
ORD08112,3,2
ORD08113,4,1
ORD08114,1,3
ORD08115,4,2
ORD08116,1,2
ORD08117,1,1
ORD08118,2,3
ORD08119,2,4
ORD08120,4,4
ORD08121,1,5
ORD08122,5,1
ORD08123,2,1
ORD08124,5,5
ORD08125,5,3
ORD08126,1,2
ORD08127,3,1
ORD08128,4,2
ORD08129,,2
ORD08130,1,2
ORD08131,4,2
ORD08132,5,4
ORD08133,3,3
ORD08134,2,5
ORD08135,2,2
ORD08136,4,4
ORD08137,5,4
ORD08138,2,
ORD08139,,1
ORD08140,3,1
ORD08141,3,1
ORD08142,5,5
ORD08143,2,5
ORD08144,3,1
ORD08145,4,1
ORD08146,5,2
ORD08147,5,5
ORD08148,1,4
ORD08149,4,1
ORD08150,3,5
ORD08151,2,3
ORD08152,2,4
ORD08153,2,4
ORD08154,1,1
ORD08155,2,1
ORD08156,1,3
ORD08157,5,2
ORD08158,2,1
ORD08159,3,1
ORD08160,2,2
ORD08161,2,5
ORD08162,2,1
ORD08163,5,2
ORD08164,5,2
ORD08165,2,2
ORD08166,3,1
ORD08167,5,5
ORD08168,3,5
ORD08169,3,3
ORD08170,2,5
ORD08171,3,5
ORD08172,5,2
ORD08173,2,3
ORD08174,4,5
ORD08175,2,4
ORD08176,5,1
ORD08177,3,3
ORD08178,4,5
ORD08179,4,3
ORD08180,3,3
ORD08181,,3
ORD08182,3,2
ORD08183,1,4
ORD08184,,1
ORD08185,3,3
ORD08186,1,3
ORD08187,4,2
ORD08188,4,1
ORD08189,5,1
ORD08190,4,2
ORD08191,1,1
ORD08192,2,2
ORD08193,4,5
ORD08194,4,1
ORD08195,3,5
ORD08196,,2
ORD08197,4,2
ORD08198,5,5
ORD08199,2,4
ORD08200,4,3
ORD08201,3,5
ORD08202,2,4
ORD08203,2,4
ORD08204,1,5
ORD08205,2,4
ORD08206,4,3
ORD08207,4,5
ORD08208,3,3
ORD08209,2,5
ORD08210,3,4
ORD08211,1,1
ORD08212,1,3
ORD08213,1,4
ORD08214,3,3
ORD08215,2,2
ORD08216,5,5
ORD08217,4,4
ORD08218,3,2
ORD08219,2,2
ORD08220,3,3
ORD08221,1,3
ORD08222,5,3
ORD08223,1,3
ORD08224,4,1
ORD08225,1,3
ORD08226,1,5
ORD08227,3,2
ORD08228,3,4
ORD08229,1,1
ORD08230,,2
ORD08231,5,1
ORD08232,3,5
ORD08233,5,3
ORD08234,2,1
ORD08235,4,2
ORD08236,3,2
ORD08237,2,4
ORD08238,5,1
ORD08239,4,3
ORD08240,4,1
ORD08241,5,2
ORD08242,2,1
ORD08243,4,5
ORD08244,4,5
ORD08245,2,3
ORD08246,5,5
ORD08247,1,2
ORD08248,2,3
ORD08249,4,4
ORD08250,2,3
ORD08251,4,4
ORD08252,3,2
ORD08253,2,2
ORD08254,2,3
ORD08255,1,1
ORD08256,5,5
ORD08257,3,1
ORD08258,3,3
ORD08259,,5
ORD08260,5,3
ORD08261,4,1
ORD08262,5,1
ORD08263,2,3
ORD08264,5,1
ORD08265,4,3
ORD08266,1,4
ORD08267,4,3
ORD08268,5,4
ORD08269,4,4
ORD08270,3,4
ORD08271,3,3
ORD08272,3,4
ORD08273,2,3
ORD08274,5,5
ORD08275,,1
ORD08276,1,4
ORD08277,5,3
ORD08278,3,5
ORD08279,,4
ORD08280,2,1
ORD08281,1,2
ORD08282,4,5
ORD08283,5,5
ORD08284,4,3
ORD08285,5,5
ORD08286,2,1
ORD08287,5,3
ORD08288,4,3
ORD08289,,4
ORD08290,4,3
ORD08291,3,
ORD08292,1,1
ORD08293,5,2
ORD08294,3,4
ORD08295,3,1
ORD08296,1,5
ORD08297,4,5
ORD08298,2,1
ORD08299,3,1
ORD08300,2,1
ORD08301,1,
ORD08302,4,1
ORD08303,4,2
ORD08304,1,2
ORD08305,1,5
ORD08306,5,
ORD08307,,3
ORD08308,2,1
ORD08309,1,1
ORD08310,1,5
ORD08311,3,3
ORD08312,,4
ORD08313,2,5
ORD08314,3,3
ORD08315,2,3
ORD08316,4,
ORD08317,5,5
ORD08318,5,4
ORD08319,2,5
ORD08320,1,5
ORD08321,4,3
ORD08322,3,5
ORD08323,,2
ORD08324,5,3
ORD08325,2,4
ORD08326,4,5
ORD08327,3,3
ORD08328,5,1
ORD08329,2,2
ORD08330,1,5
ORD08331,3,2
ORD08332,4,
ORD08333,5,5
ORD08334,3,1
ORD08335,3,4
ORD08336,4,5
ORD08337,4,1
ORD08338,,3
ORD08339,3,5
ORD08340,4,
ORD08341,3,1
ORD08342,2,5
ORD08343,1,3
ORD08344,4,4
ORD08345,4,4
ORD08346,,1
ORD08347,5,3
ORD08348,5,3
ORD08349,1,4
ORD08350,3,3
ORD08351,2,2
ORD08352,2,4
ORD08353,5,3
ORD08354,4,5
ORD08355,4,1
ORD08356,5,3
ORD08357,2,1
ORD08358,3,5
ORD08359,1,3
ORD08360,5,1
ORD08361,4,1
ORD08362,4,1
ORD08363,5,4
ORD08364,1,3
ORD08365,2,3
ORD08366,4,2
ORD08367,1,1
ORD08368,3,5
ORD08369,3,2
ORD08370,5,4
ORD08371,3,5
ORD08372,1,2
ORD08373,3,4
ORD08374,4,3
ORD08375,5,
ORD08376,3,5
ORD08377,3,1
ORD08378,3,1
ORD08379,3,5
ORD08380,3,4
ORD08381,3,4
ORD08382,1,1
ORD08383,2,4
ORD08384,2,1
ORD08385,2,3
ORD08386,2,1
ORD08387,1,1
ORD08388,3,
ORD08389,4,4
ORD08390,5,4
ORD08391,5,5
ORD08392,1,5
ORD08393,5,1
ORD08394,5,3
ORD08395,1,1
ORD08396,2,
ORD08397,2,2
ORD08398,5,3
ORD08399,5,5
ORD08400,1,1
ORD08401,2,5
ORD08402,2,3
ORD08403,3,5
ORD08404,5,3
ORD08405,3,4
ORD08406,2,1
ORD08407,5,2
ORD08408,1,1
ORD08409,5,5
ORD08410,4,4
ORD08411,3,2
ORD08412,5,3
ORD08413,5,5
ORD08414,4,4
ORD08415,,2
ORD08416,4,3
ORD08417,5,4
ORD08418,4,3
ORD08419,3,2
ORD08420,1,4
ORD08421,3,5
ORD08422,4,4
ORD08423,1,2
ORD08424,1,3
ORD08425,4,5
ORD08426,3,4
ORD08427,4,3
ORD08428,1,2
ORD08429,2,4
ORD08430,3,1
