Or_ID,C_ID,P_ID,Order_Date,Order_Time,Qty,Coupon,DP_ID
ORD01026,CUST03149,PROD02813,2024-07-06,22:56:02,3,FALSE,DP00021
ORD01027,CUST08059,PROD04761,2024-09-20,10:50:34,4,FALSE,DP00353
ORD01028,CUST03128,PROD08730,2024-12-18,03:29:26,5,FALSE,DP00145
ORD01029,CUST00719,PROD06135,2024-06-02,13:02:23,4,FALSE,DP00170
ORD01030,CUST05569,PROD07999,2024-05-17,05:33:34,2,FALSE,DP00074
ORD01031,CUST09455,PROD00742,2024-02-29,08:55:26,4,FALSE,DP00486
ORD01032,CUST07149,PROD02735,2024-03-25,04:51:37,2,,DP00341
ORD01033,CUST06938,PROD03649,2024-10-03,09:18:33,5,FALSE,DP00259
ORD01034,CUST06629,PROD07715,2024-12-04,01:13:36,4,TRUE,DP00257
ORD01035,CUST05719,PROD09019,2024-04-19,07:05:56,4,FALSE,DP00248
ORD01036,CUST09432,PROD02325,2024-05-16,21:46:52,5,TRUE,DP00069
ORD01037,CUST07525,PROD08587,2024-06-04,03:44:58,1,FALSE,DP00109
ORD01038,CUST09945,PROD07437,2024-12-29,07:05:48,4,TRUE,DP00367
ORD01039,CUST07710,PROD08855,2024-07-15,09:23:19,5,FALSE,DP00273
ORD01040,CUST05569,PROD09771,2024-03-05,11:48:13,2,TRUE,DP00149
ORD01041,CUST02002,PROD06851,2024-05-19,15:52:43,5,FALSE,DP00466
ORD01042,CUST00812,PROD09694,2024-10-12,17:37:49,4,FALSE,DP00145
ORD01043,CUST02421,PROD08027,2024-09-20,10:58:42,3,TRUE,DP00060
ORD01044,CUST00260,PROD08511,2024-04-30,16:23:04,1,FALSE,DP00275
ORD01045,CUST09762,PROD01874,2024-08-06,00:24:05,1,TRUE,DP00224
ORD01046,CUST05340,PROD03802,2024-04-10,02:12:50,1,FALSE,DP00402
ORD01047,CUST04447,PROD02693,2024-08-02,17:14:26,2,TRUE,DP00173
ORD01048,CUST00898,PROD01957,2024-09-17,22:16:41,1,TRUE,DP00459
ORD01049,CUST05546,PROD07314,2024-01-20,14:39:41,1,FALSE,DP00337
ORD01050,CUST05982,PROD05173,2024-04-29,07:07:22,5,TRUE,DP00454
ORD01051,CUST03696,PROD05355,2024-12-12,04:14:16,3,FALSE,DP00347
ORD01052,CUST04353,PROD01539,2024-08-30,08:01:40,5,FALSE,DP00439
ORD01053,CUST01927,PROD00629,2024-12-06,18:43:31,5,TRUE,DP00244
ORD01054,CUST03268,PROD04090,2024-04-21,14:02:09,2,FALSE,DP00213
ORD01055,CUST06896,PROD07925,2024-06-08,08:45:32,3,FALSE,DP00196
ORD01056,CUST02074,PROD04427,2024-06-04,02:28:59,3,FALSE,DP00466
ORD01057,CUST08634,PROD03139,2024-06-12,16:35:56,1,FALSE,DP00055
ORD01058,CUST09460,PROD04348,2024-10-08,20:29:57,4,FALSE,DP00292
ORD01059,CUST00212,PROD00557,2024-07-19,03:28:18,2,TRUE,DP00401
ORD01060,CUST02496,PROD00587,2024-10-23,12:47:41,5,FALSE,DP00293
ORD01061,CUST05207,PROD05176,2024-08-01,01:07:31,3,FALSE,DP00110
ORD01062,CUST01022,PROD00302,2024-12-28,19:50:40,1,FALSE,
ORD01063,CUST02857,PROD02952,2024-08-08,13:24:52,1,TRUE,DP00339
ORD01064,CUST07865,PROD00889,2024-05-29,06:50:34,1,FALSE,DP00013
ORD01065,CUST05038,PROD06432,2024-05-07,16:16:57,2,,DP00158
ORD01066,CUST09991,PROD05948,2024-05-02,01:05:56,4,FALSE,DP00324
ORD01067,CUST03256,PROD07171,2024-11-20,14:08:16,4,FALSE,DP00383
ORD01068,CUST03108,PROD00364,2024-08-11,11:29:53,1,FALSE,DP00402
ORD01069,CUST00975,PROD02019,2024-02-09,16:13:41,5,FALSE,DP00386
ORD01070,CUST09914,PROD01653,2024-10-26,20:06:39,4,TRUE,DP00420
ORD01071,CUST09214,PROD06262,2024-12-21,21:51:21,5,FALSE,DP00089
ORD01072,CUST01011,PROD07508,2024-04-11,09:38:53,1,FALSE,DP00283
ORD01073,CUST04507,PROD07452,2024-03-22,17:04:34,3,FALSE,DP00474
ORD01074,CUST00258,PROD02339,2024-06-20,07:31:37,1,FALSE,DP00041
ORD01075,CUST02545,PROD06112,2024-09-05,15:37:35,3,FALSE,DP00426
ORD01076,CUST02078,PROD07107,2024-05-06,18:50:02,4,FALSE,DP00297
ORD01077,CUST03312,PROD01338,2024-05-05,20:50:28,3,FALSE,DP00459
ORD01078,CUST06215,PROD01879,2024-07-21,22:41:10,5,FALSE,DP00025
ORD01079,CUST06102,PROD03053,2024-07-06,12:47:29,2,TRUE,DP00495
ORD01080,CUST09470,PROD03365,2024-07-20,10:20:58,5,FALSE,DP00413
ORD01081,CUST01752,PROD08619,2024-06-13,17:26:11,2,FALSE,DP00279
ORD01082,CUST01148,PROD05901,2024-05-27,14:22:03,5,FALSE,
ORD01083,CUST00862,PROD02395,2024-08-30,11:46:54,1,FALSE,DP00095
ORD01084,CUST06044,PROD01728,2024-12-24,10:28:49,5,TRUE,DP00102
ORD01085,CUST05277,PROD08606,2024-01-29,22:16:49,1,FALSE,DP00394
ORD01086,CUST06646,PROD06750,2024-08-22,19:07:49,5,TRUE,DP00355
ORD01087,CUST04750,PROD01349,2024-02-04,18:55:49,4,TRUE,DP00090
ORD01088,CUST02503,PROD04895,2024-10-13,01:20:54,4,TRUE,DP00109
ORD01089,CUST02214,PROD05949,2024-06-27,18:33:58,1,FALSE,DP00494
ORD01090,CUST07162,PROD00821,2024-10-24,07:28:02,4,FALSE,DP00434
ORD01091,CUST00066,PROD01485,2024-10-11,01:10:33,2,FALSE,DP00237
ORD01092,CUST09542,PROD06363,2024-05-05,01:31:38,3,FALSE,DP00473
ORD01093,CUST03962,PROD08241,2024-01-26,03:01:03,1,TRUE,DP00126
ORD01094,CUST07180,PROD04828,2024-01-27,03:20:42,1,FALSE,DP00258
ORD01095,CUST07129,PROD04051,2024-06-05,06:22:27,1,FALSE,DP00456
ORD01096,CUST07024,PROD05735,2024-12-25,02:33:55,1,FALSE,DP00155
ORD01097,CUST09789,PROD00493,2024-04-18,21:50:00,2,FALSE,DP00438
ORD01098,CUST09994,PROD08440,2024-07-31,04:50:31,1,TRUE,DP00116
ORD01099,CUST04746,PROD07540,2024-11-19,11:05:28,3,FALSE,DP00283
ORD01100,CUST05876,PROD07235,2024-02-22,05:00:26,3,FALSE,DP00417
ORD01101,CUST01752,PROD07790,2024-04-11,12:26:19,4,FALSE,DP00060
ORD01102,CUST03504,PROD04686,2024-04-05,07:05:33,1,FALSE,DP00462
ORD01103,CUST03662,PROD08858,2024-06-28,05:12:48,4,FALSE,DP00338
ORD01104,CUST00395,PROD02175,2024-08-01,11:15:24,2,FALSE,DP00348
ORD01105,CUST04573,PROD03139,2024-11-26,16:21:18,5,TRUE,DP00243
ORD01106,CUST06649,PROD05010,2024-04-12,05:26:32,1,TRUE,DP00082
ORD01107,CUST06227,PROD02717,2024-03-21,09:20:31,2,FALSE,DP00101
ORD01108,CUST07885,PROD05609,2024-03-21,19:43:41,5,FALSE,DP00050
ORD01109,CUST02046,PROD05061,2024-03-09,04:49:17,4,TRUE,DP00308
ORD01110,CUST09985,PROD08941,2024-07-29,13:45:33,2,TRUE,DP00169
ORD01111,CUST02682,PROD07890,2024-03-02,11:54:14,1,TRUE,DP00149
ORD01112,CUST07192,PROD06072,2024-08-16,07:29:28,5,FALSE,DP00443
ORD01113,CUST04499,PROD06608,2024-10-21,08:52:15,5,FALSE,DP00175
ORD01114,CUST08831,PROD09804,2024-03-11,22:57:17,3,FALSE,DP00445
ORD01115,CUST02063,PROD07271,2024-09-15,15:47:44,3,TRUE,DP00160
ORD01116,CUST02279,PROD09265,2024-10-20,07:31:55,3,FALSE,DP00187
ORD01117,CUST02162,PROD03341,2024-06-07,06:57:32,2,FALSE,DP00320
ORD01118,CUST00609,PROD04249,2024-01-27,23:29:50,2,TRUE,DP00346
ORD01119,CUST07582,PROD01974,2024-03-28,15:57:05,4,FALSE,DP00047
ORD01120,CUST02458,PROD07101,2024-12-30,04:12:38,1,FALSE,DP00029
ORD01121,CUST03212,PROD00245,2024-11-07,21:37:35,4,FALSE,DP00329
ORD01122,CUST04936,PROD05904,2024-02-08,15:05:28,2,FALSE,DP00062
ORD01123,CUST08688,PROD08347,2024-12-07,07:31:30,4,FALSE,DP00443
ORD01124,CUST02192,PROD05246,2024-05-07,13:18:55,5,TRUE,DP00232
ORD01125,CUST03590,PROD01340,2024-12-05,02:20:45,5,FALSE,DP00421
ORD01126,CUST02262,PROD03144,2024-11-16,11:39:32,2,FALSE,DP00451
ORD01127,CUST04365,PROD08114,2024-03-24,05:31:28,4,FALSE,DP00079
ORD01128,CUST07255,PROD01765,2024-05-28,02:10:48,3,FALSE,DP00023
ORD01129,CUST08270,PROD07823,2024-06-16,20:47:21,1,FALSE,
ORD01130,CUST05325,PROD04739,2024-10-25,19:10:45,5,FALSE,DP00232
ORD01131,CUST02932,PROD03306,2024-02-06,04:23:43,5,TRUE,DP00331
ORD01132,CUST04650,PROD09849,2024-10-20,04:48:24,3,,DP00187
ORD01133,CUST02363,PROD08819,2024-04-14,02:15:43,3,FALSE,DP00438
ORD01134,CUST06254,PROD07952,2024-03-12,02:30:40,5,TRUE,DP00099
ORD01135,CUST08474,PROD08458,2024-11-08,10:38:15,5,TRUE,DP00199
ORD01136,CUST03038,PROD08035,2024-04-08,18:32:46,5,TRUE,DP00288
ORD01137,CUST04189,PROD00465,2024-08-10,15:36:22,4,FALSE,DP00395
ORD01138,CUST01670,PROD07834,2024-04-19,19:26:29,1,FALSE,DP00495
ORD01139,CUST05500,PROD07422,2024-01-25,22:26:08,4,FALSE,DP00154
ORD01140,CUST02729,PROD03809,2024-08-24,22:30:13,3,FALSE,DP00303
ORD01141,CUST01082,PROD03990,2024-11-01,02:51:39,1,TRUE,DP00382
ORD01142,CUST09365,PROD03421,2024-12-24,19:38:12,2,FALSE,DP00433
ORD01143,CUST09118,PROD06521,2024-02-08,06:06:59,2,FALSE,DP00013
ORD01144,CUST07204,PROD09271,2024-10-23,09:05:44,1,FALSE,DP00303
ORD01145,CUST05181,PROD04192,2024-03-31,04:09:44,5,TRUE,DP00391
ORD01146,CUST03225,PROD02364,2024-10-22,18:57:24,3,FALSE,DP00442
ORD01147,CUST09209,PROD04307,2024-04-08,22:12:25,3,FALSE,DP00101
ORD01148,CUST08233,PROD05090,2024-12-25,17:56:18,3,TRUE,DP00146
ORD01149,CUST02086,PROD02239,2024-10-20,01:15:32,4,FALSE,DP00317
ORD01150,CUST01616,PROD00562,2024-09-07,01:28:42,2,FALSE,DP00327
ORD01151,CUST04542,PROD05479,2024-10-30,07:50:56,5,FALSE,DP00165
ORD01152,CUST06940,PROD05250,2024-04-03,22:38:48,2,FALSE,DP00119
ORD01153,CUST01636,PROD08910,2024-08-23,21:12:04,5,FALSE,DP00358
ORD01154,CUST05362,PROD01652,2024-07-10,20:41:44,1,TRUE,DP00358
ORD01155,CUST04901,PROD03951,2024-10-27,02:38:04,2,FALSE,DP00193
ORD01156,CUST04891,PROD06423,2024-09-21,05:28:07,3,TRUE,DP00330
ORD01157,CUST07201,PROD00821,2024-02-19,23:09:01,4,FALSE,DP00454
ORD01158,CUST00016,PROD06007,2024-11-27,02:28:54,5,FALSE,DP00449
ORD01159,CUST06164,PROD01746,2024-06-26,01:17:01,2,FALSE,DP00251
ORD01160,CUST01940,PROD03406,2024-01-25,09:15:58,3,FALSE,DP00254
ORD01161,CUST04522,PROD02790,2024-09-16,19:25:09,3,FALSE,DP00157
ORD01162,CUST04702,PROD08098,2024-08-28,13:57:50,1,TRUE,DP00411
ORD01163,CUST08363,PROD09219,2024-06-10,23:37:06,2,FALSE,DP00446
ORD01164,CUST08026,PROD07256,2024-02-04,01:13:48,5,FALSE,DP00290
ORD01165,CUST08263,PROD02909,2024-10-04,00:08:31,2,TRUE,DP00199
ORD01166,CUST04701,PROD07969,2024-02-11,21:37:22,3,FALSE,DP00359
ORD01167,CUST07560,PROD00710,2024-07-27,14:49:27,1,FALSE,DP00088
ORD01168,CUST09887,PROD02036,2024-11-07,08:19:03,2,FALSE,DP00233
ORD01169,CUST02837,PROD09759,2024-07-19,02:09:46,3,FALSE,DP00232
ORD01170,CUST06127,PROD06393,2024-03-03,14:15:52,5,TRUE,DP00026
ORD01171,CUST07517,PROD04559,2024-11-05,02:31:26,5,FALSE,DP00274
ORD01172,CUST09845,PROD08672,2024-06-15,14:39:25,5,FALSE,DP00281
ORD01173,CUST04560,PROD02968,2024-04-02,03:04:17,4,FALSE,DP00304
ORD01174,CUST03330,PROD03008,2024-03-07,20:47:46,4,FALSE,DP00356
ORD01175,CUST08420,PROD02947,2024-04-04,20:00:27,5,TRUE,DP00350
ORD01176,CUST07843,PROD03980,2024-06-14,17:15:49,4,FALSE,DP00388
ORD01177,CUST08142,PROD04287,2024-08-03,19:13:42,4,FALSE,DP00120
ORD01178,CUST06347,PROD07187,2024-09-10,00:24:45,1,FALSE,DP00019
ORD01179,CUST05999,PROD06218,2024-09-16,03:36:31,3,FALSE,DP00330
ORD01180,CUST03260,PROD06257,2024-05-30,04:05:36,3,FALSE,DP00009
ORD01181,CUST05374,PROD05502,2024-08-21,05:38:36,2,TRUE,DP00238
ORD01182,CUST03945,PROD06388,2024-08-05,10:54:03,3,TRUE,DP00407
ORD01183,CUST05515,PROD04332,2024-07-11,20:36:03,2,TRUE,DP00381
ORD01184,CUST06689,PROD02074,2024-06-24,00:20:58,2,FALSE,DP00243
ORD01185,CUST07905,PROD09283,2024-07-04,12:36:33,4,TRUE,DP00420
ORD01186,CUST05895,PROD02312,2024-12-06,11:37:22,4,FALSE,DP00235
ORD01187,CUST00713,PROD00963,2024-10-01,05:31:35,4,FALSE,DP00053
ORD01188,CUST01172,PROD04066,2024-05-30,08:28:01,4,FALSE,DP00383
ORD01189,CUST06166,PROD00754,2025-01-05,16:17:14,5,FALSE,DP00193
ORD01190,CUST00011,PROD09911,2024-07-02,13:39:43,1,FALSE,DP00295
ORD01191,CUST02928,PROD06574,2024-04-20,23:05:12,4,FALSE,DP00120
ORD01192,CUST01426,PROD04769,2024-12-06,21:30:25,3,TRUE,DP00339
ORD01193,CUST06665,PROD07965,2024-01-13,18:50:44,5,FALSE,DP00427
ORD01194,CUST00883,PROD05369,2024-03-19,18:43:26,4,FALSE,DP00219
ORD01195,CUST01075,PROD08563,2024-11-12,11:21:28,5,TRUE,DP00345
ORD01196,CUST05887,PROD00174,2024-10-31,00:31:09,5,FALSE,DP00074
ORD01197,CUST09915,PROD05994,2024-03-20,11:29:51,2,FALSE,DP00230
ORD01198,CUST01210,PROD08341,2024-07-21,14:25:33,2,TRUE,DP00378
ORD01199,CUST06155,PROD01481,2024-09-18,15:23:59,5,FALSE,DP00177
ORD01200,CUST00791,PROD01053,2024-10-17,19:36:01,5,TRUE,DP00044
ORD01201,CUST04619,PROD03133,2024-04-20,22:36:53,5,FALSE,DP00046
ORD01202,CUST04774,PROD07369,2024-05-08,07:48:09,3,FALSE,DP00466
ORD01203,CUST00960,PROD04615,2024-11-08,19:40:45,3,TRUE,DP00007
ORD01204,CUST04154,PROD01960,2024-12-14,02:37:48,2,FALSE,DP00191
ORD01205,CUST04533,PROD04202,2024-05-07,16:14:10,1,FALSE,DP00074
ORD01206,CUST05052,PROD01206,2024-08-06,20:31:46,5,FALSE,DP00264
ORD01207,CUST08628,PROD07757,2024-09-30,20:56:56,1,FALSE,DP00151
ORD01208,CUST06047,PROD02596,2024-03-27,05:32:54,1,FALSE,DP00189
ORD01209,CUST01533,PROD00571,2024-07-07,19:02:49,4,FALSE,DP00314
ORD01210,CUST04398,PROD01604,2024-05-22,09:27:11,2,TRUE,DP00456
ORD01211,CUST08469,PROD08587,2024-04-15,18:48:07,2,FALSE,DP00361
ORD01212,CUST05291,PROD07964,2024-12-18,04:20:23,4,TRUE,DP00211
ORD01213,CUST06110,PROD05410,2024-04-09,04:28:15,4,FALSE,DP00279
ORD01214,CUST02078,PROD00972,2024-08-14,17:49:26,2,FALSE,DP00051
ORD01215,CUST09191,PROD09462,2024-10-07,21:05:29,5,FALSE,DP00344
ORD01216,CUST04754,PROD04637,2024-08-05,19:44:54,2,FALSE,DP00202
ORD01217,CUST07837,PROD03024,2025-01-05,17:43:26,3,FALSE,DP00448
ORD01218,CUST02191,PROD07503,2024-02-03,22:38:22,1,FALSE,DP00042
ORD01219,CUST03356,PROD00163,2024-10-10,03:56:19,1,FALSE,DP00238
ORD01220,CUST06748,PROD01250,2024-02-27,01:46:40,5,,DP00010
ORD01221,CUST08695,PROD07362,2024-05-05,00:11:58,2,FALSE,DP00426
ORD01222,CUST08781,PROD07152,2024-03-01,14:28:05,4,FALSE,DP00449
ORD01223,CUST08490,PROD01278,2024-07-18,20:21:49,4,TRUE,DP00217
ORD01224,CUST03074,PROD08683,2024-12-20,03:09:26,5,FALSE,DP00021
ORD01225,CUST00901,PROD08415,2024-03-02,13:41:41,4,FALSE,DP00431
ORD01226,CUST09327,PROD00562,2024-10-14,14:59:31,3,TRUE,DP00139
ORD01227,CUST03470,PROD02204,2024-11-29,07:15:13,4,FALSE,DP00332
ORD01228,CUST08753,PROD05867,2024-11-28,02:23:15,4,FALSE,DP00356
ORD01229,CUST07622,PROD05691,2024-06-03,04:33:52,4,FALSE,DP00262
ORD01230,CUST07082,PROD02031,2024-03-02,16:54:41,1,FALSE,DP00157
ORD01231,CUST01968,PROD05293,2024-10-26,07:31:23,4,FALSE,DP00068
ORD01232,CUST03655,PROD08101,2024-11-10,13:27:46,3,FALSE,DP00379
ORD01233,CUST04459,PROD04050,2024-02-29,21:44:28,5,FALSE,DP00246
ORD01234,CUST07342,PROD08815,2024-03-25,04:54:17,5,FALSE,DP00279
ORD01235,CUST07209,PROD07403,2024-04-17,08:12:15,1,FALSE,DP00349
ORD01236,CUST09245,PROD03615,2024-03-28,07:25:39,4,FALSE,DP00224
ORD01237,CUST03492,PROD01236,2024-08-13,12:46:55,1,FALSE,DP00173
ORD01238,CUST03564,PROD05184,2024-04-08,23:09:41,5,FALSE,DP00193
ORD01239,CUST05532,PROD09019,2024-03-13,02:00:43,3,FALSE,DP00034
ORD01240,CUST09651,PROD04494,2024-12-27,10:09:42,2,FALSE,DP00095
ORD01241,CUST02769,PROD03272,2024-12-05,08:38:47,5,TRUE,DP00283
ORD01242,CUST01216,PROD08098,2024-06-17,02:28:10,4,TRUE,DP00223
ORD01243,CUST02352,PROD07381,2024-11-15,11:04:35,2,FALSE,DP00003
ORD01244,CUST09313,PROD06018,2024-03-31,08:00:44,2,TRUE,DP00228
ORD01245,CUST03962,PROD06512,2024-01-15,13:47:10,4,FALSE,DP00340
ORD01246,CUST03194,PROD06580,2024-06-24,11:21:42,4,FALSE,
ORD01247,CUST07566,PROD00314,2024-02-18,10:13:01,3,FALSE,DP00379
ORD01248,CUST03043,PROD05488,2024-09-11,01:07:25,4,FALSE,DP00316
ORD01249,CUST09558,PROD04603,2024-02-10,05:48:33,5,TRUE,DP00063
ORD01250,CUST08831,PROD08153,2024-03-01,07:47:43,2,FALSE,DP00139
ORD01251,CUST00768,PROD06373,2024-07-18,21:23:42,2,FALSE,DP00187
ORD01252,CUST05132,PROD06586,2024-11-17,16:53:01,4,TRUE,DP00096
ORD01253,CUST09302,PROD06068,2024-04-04,04:03:03,3,FALSE,DP00309
ORD01254,CUST02683,PROD03142,2024-11-12,00:46:01,4,FALSE,DP00465
ORD01255,CUST03026,PROD07075,2024-04-30,14:22:51,3,TRUE,DP00422
ORD01256,CUST09217,PROD07422,2024-11-21,16:50:00,3,FALSE,DP00457
ORD01257,CUST06844,PROD00507,2024-01-27,00:53:28,2,FALSE,DP00434
ORD01258,CUST02720,PROD08612,2024-01-07,16:42:41,3,FALSE,DP00161
ORD01259,CUST09774,PROD07211,2024-09-21,15:23:25,1,FALSE,DP00234
ORD01260,CUST00347,PROD06775,2024-10-13,11:54:39,5,FALSE,DP00080
ORD01261,CUST07710,PROD05523,2024-11-14,07:03:28,2,TRUE,DP00323
ORD01262,CUST04736,PROD09426,2024-06-25,01:07:45,4,FALSE,DP00459
ORD01263,CUST01335,PROD03030,2025-01-04,22:57:57,4,TRUE,DP00353
ORD01264,CUST02889,PROD02100,2024-09-25,00:48:15,3,FALSE,DP00170
ORD01265,CUST02212,PROD01468,2024-04-28,07:55:07,5,FALSE,DP00393
ORD01266,CUST00904,PROD01534,2024-01-20,12:14:44,1,FALSE,DP00078
ORD01267,CUST03745,PROD00286,2024-08-04,14:49:14,2,FALSE,DP00270
ORD01268,CUST04754,PROD07162,2024-05-11,08:24:56,1,TRUE,DP00072
ORD01269,CUST03494,PROD01558,2024-01-16,05:38:19,2,FALSE,DP00308
ORD01270,CUST07153,PROD01062,2024-03-14,23:55:59,5,TRUE,DP00440
ORD01271,CUST00914,PROD09001,2024-07-05,10:29:10,4,TRUE,DP00328
ORD01272,CUST08425,PROD07141,2024-05-16,18:09:23,5,FALSE,DP00093
ORD01273,CUST02578,PROD00534,2024-06-02,18:51:38,2,FALSE,DP00482
ORD01274,CUST08437,PROD04488,2024-03-04,09:36:58,4,TRUE,DP00406
ORD01275,CUST04672,PROD00755,2024-06-22,13:09:28,4,FALSE,DP00465
ORD01276,CUST07055,PROD03978,2024-08-08,03:56:39,5,FALSE,DP00138
ORD01277,CUST03080,PROD05774,2024-11-14,07:19:17,2,FALSE,DP00437
ORD01278,CUST00540,PROD05180,2024-10-19,18:02:52,4,FALSE,DP00128
ORD01279,CUST08866,PROD05319,2024-12-31,16:55:11,3,TRUE,DP00264
ORD01280,CUST08537,PROD02241,2024-01-09,08:12:25,2,FALSE,DP00434
ORD01281,CUST00320,PROD04868,2024-08-17,22:46:09,2,TRUE,DP00221
ORD01282,CUST01687,PROD07056,2024-01-20,01:25:11,5,FALSE,DP00310
ORD01283,CUST06684,PROD04887,2024-10-07,07:58:07,4,FALSE,DP00372
ORD01284,CUST04607,PROD08265,2024-05-22,06:19:15,5,TRUE,DP00295
ORD01285,CUST00906,PROD03084,2024-04-30,08:25:48,3,FALSE,DP00110
ORD01286,CUST06603,PROD08975,2024-08-21,15:38:22,4,FALSE,DP00142
ORD01287,CUST04579,PROD06571,2024-01-09,02:21:12,1,FALSE,DP00391
ORD01288,CUST07796,PROD09119,2024-05-10,11:39:31,1,FALSE,DP00109
ORD01289,CUST02814,PROD02007,2024-09-15,09:37:26,1,FALSE,DP00452
ORD01290,CUST03776,PROD08196,2024-11-12,13:38:44,2,FALSE,DP00194
ORD01291,CUST08426,PROD00703,2024-08-07,18:47:22,3,FALSE,DP00282
ORD01292,CUST01724,PROD00414,2024-08-12,05:52:54,1,FALSE,DP00110
ORD01293,CUST02368,PROD03159,2024-10-18,17:13:43,3,FALSE,DP00178
ORD01294,CUST06597,PROD02080,2024-07-05,18:48:52,2,TRUE,DP00029
ORD01295,CUST04160,PROD06797,2024-03-12,12:20:37,4,FALSE,DP00282
ORD01296,CUST09218,PROD03138,2024-12-28,17:17:46,1,FALSE,DP00039
ORD01297,CUST06708,PROD08631,2024-05-25,18:20:01,3,FALSE,DP00122
ORD01298,CUST02445,PROD03778,2024-11-12,16:01:12,5,TRUE,DP00040
ORD01299,CUST09358,PROD02162,2024-05-16,08:40:56,3,FALSE,DP00344
ORD01300,CUST04205,PROD09370,2024-05-30,20:28:19,3,FALSE,DP00343
ORD01301,CUST06052,PROD01060,2024-01-21,01:52:23,4,FALSE,DP00392
ORD01302,CUST02213,PROD09999,2024-10-24,04:44:42,3,TRUE,DP00045
ORD01303,CUST09338,PROD00051,2024-12-08,14:25:36,4,,DP00118
ORD01304,CUST01796,PROD01934,2024-03-16,00:49:23,2,TRUE,DP00058
ORD01305,CUST00560,PROD08970,2024-04-25,08:25:49,5,FALSE,DP00136
ORD01306,CUST06152,PROD01134,2024-08-25,21:56:28,5,FALSE,DP00195
ORD01307,CUST00362,PROD07691,2024-06-24,21:08:14,5,FALSE,DP00264
ORD01308,CUST05628,PROD06600,2024-04-15,10:13:19,1,FALSE,DP00435
ORD01309,CUST08872,PROD08953,2024-08-24,22:45:04,2,FALSE,DP00380
ORD01310,CUST05935,PROD03657,2024-07-05,14:22:04,5,FALSE,DP00071
ORD01311,CUST00950,PROD08087,2024-07-25,17:58:24,3,TRUE,DP00169
ORD01312,CUST05441,PROD06349,2024-08-18,19:06:29,2,TRUE,DP00247
ORD01313,CUST08055,PROD02517,2024-11-24,17:29:39,3,FALSE,DP00295
ORD01314,CUST01601,PROD06374,2024-12-10,06:28:01,2,FALSE,DP00044
ORD01315,CUST07825,PROD04537,2024-01-07,15:16:38,3,FALSE,DP00041
ORD01316,CUST05608,PROD08347,2024-06-16,01:39:29,4,TRUE,DP00069
ORD01317,CUST07934,PROD06136,2024-07-31,18:43:20,1,FALSE,DP00171
ORD01318,CUST05985,PROD00649,2024-07-06,06:20:22,2,FALSE,DP00156
ORD01319,CUST02483,PROD00413,2024-09-03,12:37:48,5,FALSE,DP00448
ORD01320,CUST05329,PROD03044,2024-11-10,14:52:21,3,FALSE,DP00244
ORD01321,CUST08793,PROD05407,2024-08-20,04:44:37,1,FALSE,DP00393
ORD01322,CUST05886,PROD02023,2024-11-14,10:32:06,2,TRUE,DP00445
ORD01323,CUST02699,PROD09246,2024-08-29,16:03:24,3,TRUE,DP00211
ORD01324,CUST06481,PROD04379,2024-02-22,16:52:34,3,FALSE,DP00053
ORD01325,CUST05395,PROD02509,2024-01-22,09:27:23,2,FALSE,DP00241
ORD01326,CUST04257,PROD03496,2024-09-22,15:14:42,4,FALSE,DP00189
ORD01327,CUST01561,PROD05414,2024-07-02,10:35:16,1,FALSE,DP00027
ORD01328,CUST07653,PROD00598,2024-11-03,15:34:55,3,FALSE,DP00412
ORD01329,CUST01889,PROD06633,2024-07-09,05:54:12,2,FALSE,DP00412
ORD01330,CUST01031,PROD04466,2024-07-16,06:32:19,1,TRUE,DP00025
ORD01331,CUST02102,PROD06033,2024-12-13,17:26:42,3,TRUE,DP00060
ORD01332,CUST09608,PROD05803,2024-05-21,18:19:36,5,FALSE,DP00092
ORD01333,CUST06351,PROD00981,2024-04-09,07:48:39,2,FALSE,DP00070
ORD01334,CUST01110,PROD09591,2024-03-20,05:44:44,1,TRUE,DP00218
ORD01335,CUST09608,PROD05626,2024-08-16,11:22:33,3,FALSE,DP00123
ORD01336,CUST07688,PROD06438,2024-05-12,05:13:46,2,FALSE,DP00335
ORD01337,CUST03393,PROD01518,2024-10-31,06:37:55,2,TRUE,DP00042
ORD01338,CUST02339,PROD06044,2024-07-18,17:48:33,2,FALSE,DP00281
ORD01339,CUST01545,PROD07863,2024-11-03,06:34:13,1,TRUE,DP00134
ORD01340,CUST01860,PROD01690,2024-08-26,17:54:10,3,FALSE,DP00165
ORD01341,CUST00717,PROD00493,2024-04-16,18:06:34,1,FALSE,DP00397
ORD01342,CUST00209,PROD01160,2024-07-14,16:51:31,3,FALSE,DP00301
ORD01343,CUST02159,PROD07625,2024-07-23,10:41:50,3,FALSE,DP00491
ORD01344,CUST00798,PROD09227,2024-05-11,00:03:57,5,TRUE,DP00396
ORD01345,CUST07187,PROD07853,2024-10-15,04:45:56,2,FALSE,DP00101
ORD01346,CUST04047,PROD08296,2024-04-12,03:41:28,5,FALSE,DP00060
ORD01347,CUST09345,PROD09769,2024-05-30,01:03:41,4,FALSE,DP00441
ORD01348,CUST07348,PROD02292,2024-12-14,01:00:21,3,TRUE,DP00222
ORD01349,CUST02044,PROD03482,2024-10-03,20:24:12,4,TRUE,DP00092
ORD01350,CUST04051,PROD05688,2024-05-19,02:59:21,4,FALSE,DP00397
