P_ID,Product_Name,Category,Price,Features,Affected_Price,Del_Charge,Total_Price,Final_Price
PROD01393,Bluetooth Speaker,Electronics,1544,Free Delivery,1235.2,37,1581,1544
PROD01394,Phone Charger,Electronics,136,Free Delivery,108.8,45,181,136
PROD01395,USB Cable,Electronics,454,Free Delivery,363.2,44,498,454
PROD01396,Energy Bar,Snacks & Drinks,994,Free Delivery,795.2,39,1033,994
PROD01397,Salt,Groceries & Kitchen Essentials,1262,"Free Delivery, 20% on product",1009.6,33,1295,1295
PROD01398,Sugar,Groceries & Kitchen Essentials,222,"Free Delivery, 20% on product",177.6,44,266,266
PROD01399,Lip Balm,Beauty & Personal Care,243,Free Delivery,194.4,39,282,243
PROD01400,Energy Bar,Snacks & Drinks,736,Free Delivery,588.8,42,778,736
PROD01401,Conditioner,Beauty & Personal Care,557,Free Delivery,445.6,32,589,557
PROD01402,Wheat Flour,Groceries & Kitchen Essentials,1283,"Free Delivery, 20% on product",1026.4,40,1323,1323
PROD01403,Energy Bar,Snacks & Drinks,1846,Free Delivery,1476.8,33,1879,1846
PROD01404,Wireless Earphones,Electronics,752,Free Delivery,601.6,47,799,752
PROD01405,Fruit Juice,Snacks & Drinks,1828,Free Delivery,1462.4,39,1867,1828
PROD01406,Wireless Earphones,Electronics,918,Free Delivery,734.4,50,968,918
PROD01407,Basmati Rice,Groceries & Kitchen Essentials,1331,"Free Delivery, 20% on product",1064.8,30,1361,1361
PROD01408,Memory Card,Electronics,771,Free Delivery,616.8,33,804,771
PROD01409,Cereal Bars,Snacks & Drinks,1597,Free Delivery,1277.6,50,1647,1597
PROD01410,USB Cable,Electronics,56,,44.8,33,89,89
PROD01411,Coffee,Groceries & Kitchen Essentials,178,"Free Delivery, 20% on product",142.4,45,223,223
PROD01412,Memory Card,Electronics,1721,Free Delivery,1376.8,38,1759,1721
PROD01413,Instant Noodles,Groceries & Kitchen Essentials,1836,"Free Delivery, 20% on product",1468.8,46,1882,1882
PROD01414,Instant Noodles,Groceries & Kitchen Essentials,906,"Free Delivery, 20% on product",724.8,41,947,947
PROD01415,Phone Charger,Electronics,1545,Free Delivery,1236,33,1578,1545
PROD01416,Cocoa Powder,Recipe Ideas,1666,Free Delivery,1332.8,45,1711,1666
PROD01417,Trail Mix,Snacks & Drinks,857,Free Delivery,685.6,34,891,857
PROD01418,Wireless Earphones,Electronics,1373,Free Delivery,1098.4,47,1420,1373
PROD01419,Cereal Bars,Snacks & Drinks,864,Free Delivery,691.2,30,894,864
PROD01420,Tissue Paper,Household Essentials,1498,Free Delivery,1198.4,39,1537,1498
PROD01421,Smart Plug,Electronics,80,,64,40,120,120
PROD01422,Bluetooth Speaker,Electronics,1047,Free Delivery,837.6,32,1079,1047
PROD01423,Glass Cleaner,Household Essentials,885,Free Delivery,708,47,932,885
PROD01424,Phone Charger,Electronics,1721,Free Delivery,1376.8,43,1764,1721
PROD01425,Smart Plug,Electronics,259,Free Delivery,207.2,50,309,259
PROD01426,Smartwatch,Electronics,1937,Free Delivery,1549.6,33,1970,1937
PROD01427,Power Bank,Electronics,152,Free Delivery,121.6,43,195,152
PROD01428,Pulses,Groceries & Kitchen Essentials,591,"Free Delivery, 20% on product",472.8,40,631,631
PROD01429,Body Lotion,Beauty & Personal Care,138,Free Delivery,110.4,43,181,138
PROD01430,Laundry Detergent,Household Essentials,1606,Free Delivery,1284.8,41,1647,1606
PROD01431,USB Cable,Electronics,564,Free Delivery,451.2,37,601,564
PROD01432,USB Cable,Electronics,1405,Free Delivery,1124,31,1436,1405
PROD01433,Laundry Detergent,Household Essentials,1540,Free Delivery,1232,32,1572,1540
PROD01434,Trail Mix,Snacks & Drinks,1545,Free Delivery,1236,35,1580,1545
PROD01435,Memory Card,Electronics,959,Free Delivery,767.2,43,1002,959
PROD01436,Floor Cleaner,Household Essentials,526,Free Delivery,420.8,38,564,526
PROD01437,Memory Card,Electronics,1260,Free Delivery,1008,32,1292,1260
PROD01438,Glass Cleaner,Household Essentials,1572,Free Delivery,1257.6,39,1611,1572
PROD01439,Basmati Rice,Groceries & Kitchen Essentials,483,"Free Delivery, 20% on product",386.4,32,515,515
PROD01440,Cooking Oil,Groceries & Kitchen Essentials,838,"Free Delivery, 20% on product",670.4,43,881,881
PROD01441,Bluetooth Speaker,Electronics,1968,Free Delivery,1574.4,35,2003,1968
PROD01442,Tissue Paper,Household Essentials,1793,Free Delivery,1434.4,38,1831,1793
PROD01443,Phone Charger,Electronics,1404,Free Delivery,1123.2,32,1436,1404
PROD01444,LED Light Bulb,Electronics,1117,Free Delivery,893.6,35,1152,1117
PROD01445,Cooking Oil,Groceries & Kitchen Essentials,1587,"Free Delivery, 20% on product",1269.6,36,1623,1623
PROD01446,Air Freshener,Household Essentials,1796,Free Delivery,1436.8,47,1843,1796
PROD01447,Portable Hard Drive,Electronics,329,Free Delivery,263.2,34,363,329
PROD01448,Portable Hard Drive,Electronics,1452,Free Delivery,1161.6,47,1499,1452
PROD01449,Face Cream,Beauty & Personal Care,1294,Free Delivery,1035.2,33,1327,1294
PROD01450,Conditioner,Beauty & Personal Care,244,Free Delivery,195.2,35,279,244
PROD01451,Smart Plug,Electronics,1469,Free Delivery,1175.2,47,1516,1469
PROD01452,Flavored Milk,Snacks & Drinks,218,Free Delivery,174.4,39,257,218
PROD01453,Memory Card,Electronics,719,Free Delivery,575.2,40,759,719
PROD01454,Phone Charger,Electronics,1194,Free Delivery,955.2,33,1227,1194
PROD01455,Wireless Earphones,Electronics,1487,Free Delivery,1189.6,45,1532,1487
PROD01456,Wheat Flour,Groceries & Kitchen Essentials,1855,"Free Delivery, 20% on product",1484,36,1891,1891
PROD01457,USB Cable,Electronics,1028,Free Delivery,822.4,40,1068,1028
PROD01458,Power Bank,Electronics,1170,Free Delivery,936,44,1214,1170
PROD01459,USB Cable,Electronics,852,Free Delivery,681.6,44,896,852
PROD01460,Portable Hard Drive,Electronics,1917,Free Delivery,1533.6,44,1961,1917
PROD01461,Floor Cleaner,Household Essentials,396,Free Delivery,316.8,35,431,396
PROD01462,Garbage Bags,Household Essentials,307,Free Delivery,245.6,48,355,307
PROD01463,Salt,Groceries & Kitchen Essentials,1438,"Free Delivery, 20% on product",1150.4,39,1477,1477
PROD01464,Chocolate Cookies,Snacks & Drinks,760,Free Delivery,608,33,793,760
PROD01465,Chocolate Cookies,Snacks & Drinks,254,Free Delivery,203.2,37,291,254
PROD01466,Basmati Rice,Groceries & Kitchen Essentials,758,"Free Delivery, 20% on product",606.4,47,805,805
PROD01467,Shampoo,Beauty & Personal Care,1597,Free Delivery,1277.6,30,1627,1597
PROD01468,Salt,Groceries & Kitchen Essentials,1615,"Free Delivery, 20% on product",1292,46,1661,1661
PROD01469,Yeast,Recipe Ideas,1443,Free Delivery,1154.4,39,1482,1443
PROD01470,Scrub Pads,Household Essentials,1561,Free Delivery,1248.8,32,1593,1561
PROD01471,Bluetooth Speaker,Electronics,1868,Free Delivery,1494.4,44,1912,1868
PROD01472,Garbage Bags,Household Essentials,437,Free Delivery,349.6,41,478,437
PROD01473,Deodorant,Beauty & Personal Care,1209,Free Delivery,967.2,36,1245,1209
PROD01474,Tissue Paper,Household Essentials,1020,Free Delivery,816,50,1070,1020
PROD01475,Fruit Juice,Snacks & Drinks,1290,Free Delivery,1032,37,1327,1290
PROD01476,Power Bank,Electronics,672,Free Delivery,537.6,34,706,672
PROD01477,Floor Cleaner,Household Essentials,657,Free Delivery,525.6,43,700,657
PROD01478,LED Light Bulb,Electronics,209,Free Delivery,167.2,41,250,209
PROD01479,Sunscreen,Beauty & Personal Care,1632,Free Delivery,1305.6,41,1673,1632
PROD01480,Dishwashing Liquid,Household Essentials,89,,71.2,37,126,126
PROD01481,Smart Plug,Electronics,718,Free Delivery,574.4,30,748,718
PROD01482,Soft Drink,Snacks & Drinks,1796,Free Delivery,1436.8,43,1839,1796
PROD01483,Basmati Rice,Groceries & Kitchen Essentials,857,"Free Delivery, 20% on product",685.6,32,889,889
PROD01484,Soft Drink,Snacks & Drinks,1602,Free Delivery,1281.6,30,1632,1602
PROD01485,Energy Bar,Snacks & Drinks,996,Free Delivery,796.8,45,1041,996
PROD01486,Hand Soap,Beauty & Personal Care,547,Free Delivery,437.6,41,588,547
PROD01487,Energy Bar,Snacks & Drinks,1085,Free Delivery,868,36,1121,1085
PROD01488,Popcorn,Snacks & Drinks,628,Free Delivery,502.4,40,668,628
PROD01489,Cereal Bars,Snacks & Drinks,1102,Free Delivery,881.6,44,1146,1102
PROD01490,Laundry Detergent,Household Essentials,349,Free Delivery,279.2,30,379,349
PROD01491,Wheat Flour,Groceries & Kitchen Essentials,321,"Free Delivery, 20% on product",256.8,48,369,369
PROD01492,Hair Oil,Beauty & Personal Care,233,Free Delivery,186.4,39,272,233
PROD01493,Smart Plug,Electronics,839,Free Delivery,671.2,38,877,839
PROD01494,Glass Cleaner,Household Essentials,1497,Free Delivery,1197.6,46,1543,1497
PROD01495,Portable Hard Drive,Electronics,1575,Free Delivery,1260,50,1625,1575
PROD01496,Popcorn,Snacks & Drinks,853,Free Delivery,682.4,30,883,853
PROD01497,Cooking Oil,Groceries & Kitchen Essentials,833,"Free Delivery, 20% on product",666.4,33,866,866
PROD01498,Bluetooth Speaker,Electronics,509,Free Delivery,407.2,50,559,509
PROD01499,Portable Hard Drive,Electronics,1139,Free Delivery,911.2,49,1188,1139
PROD01500,Packaged Snacks,Snacks & Drinks,1770,Free Delivery,1416,42,1812,1770
PROD01501,Bluetooth Speaker,Electronics,135,Free Delivery,108,49,184,135
PROD01502,Conditioner,Beauty & Personal Care,606,Free Delivery,484.8,41,647,606
PROD01503,Coffee,Groceries & Kitchen Essentials,1770,"Free Delivery, 20% on product",1416,43,1813,1813
PROD01504,Packaged Snacks,Snacks & Drinks,1357,Free Delivery,1085.6,48,1405,1357
PROD01505,Conditioner,Beauty & Personal Care,1945,Free Delivery,1556,38,1983,1945
PROD01506,Memory Card,Electronics,1850,Free Delivery,1480,47,1897,1850
PROD01507,Pasta Sauce,Recipe Ideas,813,Free Delivery,650.4,37,850,813
PROD01508,Floor Cleaner,Household Essentials,556,Free Delivery,444.8,46,602,556
PROD01509,Portable Hard Drive,Electronics,1668,Free Delivery,1334.4,36,1704,1668
PROD01510,Sponges,Household Essentials,989,Free Delivery,791.2,35,1024,989
PROD01511,Wheat Flour,Groceries & Kitchen Essentials,1347,"Free Delivery, 20% on product",1077.6,36,1383,1383
PROD01512,LED Light Bulb,Electronics,72,,57.6,30,102,102
PROD01513,Sugar,Groceries & Kitchen Essentials,763,"Free Delivery, 20% on product",610.4,43,806,806
PROD01514,Tissue Paper,Household Essentials,248,Free Delivery,198.4,50,298,248
PROD01515,Wireless Earphones,Electronics,1659,Free Delivery,1327.2,41,1700,1659
PROD01516,Dishwashing Liquid,Household Essentials,1128,Free Delivery,902.4,40,1168,1128
PROD01517,Floor Cleaner,Household Essentials,1966,Free Delivery,1572.8,32,1998,1966
PROD01518,Cereal Bars,Snacks & Drinks,1806,Free Delivery,1444.8,33,1839,1806
PROD01519,Conditioner,Beauty & Personal Care,1611,Free Delivery,1288.8,48,1659,1611
PROD01520,Floor Cleaner,Household Essentials,1741,Free Delivery,1392.8,46,1787,1741
PROD01521,Portable Hard Drive,Electronics,1458,Free Delivery,1166.4,39,1497,1458
PROD01522,Laundry Detergent,Household Essentials,686,Free Delivery,548.8,33,719,686
PROD01523,Smart Plug,Electronics,1008,Free Delivery,806.4,43,1051,1008
PROD01524,Portable Hard Drive,Electronics,1696,Free Delivery,1356.8,36,1732,1696
PROD01525,Smartwatch,Electronics,1679,Free Delivery,1343.2,37,1716,1679
PROD01526,Fruit Juice,Snacks & Drinks,1941,Free Delivery,1552.8,34,1975,1941
PROD01527,Sugar,Groceries & Kitchen Essentials,881,"Free Delivery, 20% on product",704.8,44,925,925
PROD01528,Bluetooth Speaker,Electronics,1824,Free Delivery,1459.2,33,1857,1824
PROD01529,Sponges,Household Essentials,1613,Free Delivery,1290.4,35,1648,1613
PROD01530,Hand Soap,Beauty & Personal Care,532,Free Delivery,425.6,36,568,532
PROD01531,Spices,Groceries & Kitchen Essentials,1154,"Free Delivery, 20% on product",923.2,36,1190,1190
PROD01532,Tissue Paper,Household Essentials,1501,Free Delivery,1200.8,39,1540,1501
PROD01533,Sponges,Household Essentials,1516,Free Delivery,1212.8,45,1561,1516
PROD01534,Trail Mix,Snacks & Drinks,1625,Free Delivery,1300,31,1656,1625
PROD01535,Toilet Cleaner,Household Essentials,1407,Free Delivery,1125.6,34,1441,1407
PROD01536,Air Freshener,Household Essentials,1817,Free Delivery,1453.6,37,1854,1817
PROD01537,Sponges,Household Essentials,1856,Free Delivery,1484.8,48,1904,1856
PROD01538,Fruit Juice,Snacks & Drinks,1936,Free Delivery,1548.8,39,1975,1936
PROD01539,Laundry Detergent,Household Essentials,244,Free Delivery,195.2,45,289,244
PROD01540,Hand Soap,Beauty & Personal Care,1857,Free Delivery,1485.6,35,1892,1857
PROD01541,Soft Drink,Snacks & Drinks,1746,Free Delivery,1396.8,36,1782,1746
PROD01542,Hair Oil,Beauty & Personal Care,1702,Free Delivery,1361.6,38,1740,1702
PROD01543,Cocoa Powder,Recipe Ideas,219,Free Delivery,175.2,33,252,219
PROD01544,Garbage Bags,Household Essentials,511,Free Delivery,408.8,33,544,511
PROD01545,Cooking Oil,Groceries & Kitchen Essentials,1738,"Free Delivery, 20% on product",1390.4,42,1780,1780
PROD01546,Garbage Bags,Household Essentials,1716,Free Delivery,1372.8,42,1758,1716
PROD01547,Air Freshener,Household Essentials,613,Free Delivery,490.4,35,648,613
PROD01548,Power Bank,Electronics,788,Free Delivery,630.4,40,828,788
PROD01549,Trail Mix,Snacks & Drinks,298,Free Delivery,238.4,37,335,298
PROD01550,Face Wash,Beauty & Personal Care,1878,Free Delivery,1502.4,31,1909,1878
PROD01551,Cooking Oil,Groceries & Kitchen Essentials,399,"Free Delivery, 20% on product",319.2,44,443,443
PROD01552,Memory Card,Electronics,734,Free Delivery,587.2,43,777,734
PROD01553,Pasta Sauce,Recipe Ideas,1316,Free Delivery,1052.8,46,1362,1316
PROD01554,Body Lotion,Beauty & Personal Care,1108,Free Delivery,886.4,40,1148,1108
PROD01555,Hair Oil,Beauty & Personal Care,209,Free Delivery,167.2,44,253,209
PROD01556,LED Light Bulb,Electronics,897,Free Delivery,717.6,39,936,897
PROD01557,Sugar,Groceries & Kitchen Essentials,435,"Free Delivery, 20% on product",348,46,481,481
PROD01558,Fruit Juice,Snacks & Drinks,537,Free Delivery,429.6,33,570,537
PROD01559,Pulses,Groceries & Kitchen Essentials,1213,"Free Delivery, 20% on product",970.4,48,1261,1261
PROD01560,Face Cream,Beauty & Personal Care,771,Free Delivery,616.8,39,810,771
PROD01561,Potato Chips,Snacks & Drinks,751,Free Delivery,600.8,46,797,751
PROD01562,Tea,Groceries & Kitchen Essentials,1470,"Free Delivery, 20% on product",1176,40,1510,1510
PROD01563,Cocoa Powder,Recipe Ideas,1585,Free Delivery,1268,35,1620,1585
PROD01564,Scrub Pads,Household Essentials,53,,42.4,50,103,103
PROD01565,Smart Plug,Electronics,1458,Free Delivery,1166.4,43,1501,1458
PROD01566,Power Bank,Electronics,280,Free Delivery,224,39,319,280
PROD01567,Dishwashing Liquid,Household Essentials,266,Free Delivery,212.8,50,316,266
PROD01568,Instant Noodles,Groceries & Kitchen Essentials,1947,"Free Delivery, 20% on product",1557.6,44,1991,1991
PROD01569,Dishwashing Liquid,Household Essentials,1090,Free Delivery,872,31,1121,1090
PROD01570,Memory Card,Electronics,1136,Free Delivery,908.8,47,1183,1136
PROD01571,Instant Noodles,Groceries & Kitchen Essentials,1405,"Free Delivery, 20% on product",1124,42,1447,1447
PROD01572,Instant Noodles,Groceries & Kitchen Essentials,1840,"Free Delivery, 20% on product",1472,41,1881,1881
PROD01573,Glass Cleaner,Household Essentials,759,Free Delivery,607.2,35,794,759
PROD01574,LED Light Bulb,Electronics,1931,Free Delivery,1544.8,30,1961,1931
PROD01575,Glass Cleaner,Household Essentials,1815,Free Delivery,1452,30,1845,1815
PROD01576,Laundry Detergent,Household Essentials,1290,Free Delivery,1032,40,1330,1290
PROD01577,Memory Card,Electronics,1454,Free Delivery,1163.2,33,1487,1454
PROD01578,Floor Cleaner,Household Essentials,1169,Free Delivery,935.2,30,1199,1169
PROD01579,Floor Cleaner,Household Essentials,1604,Free Delivery,1283.2,38,1642,1604
PROD01580,Basmati Rice,Groceries & Kitchen Essentials,1722,"Free Delivery, 20% on product",1377.6,32,1754,1754
PROD01581,Portable Hard Drive,Electronics,630,Free Delivery,504,38,668,630
PROD01582,Laundry Detergent,Household Essentials,1650,Free Delivery,1320,47,1697,1650
PROD01583,Phone Charger,Electronics,1980,Free Delivery,1584,43,2023,1980
PROD01584,Memory Card,Electronics,672,Free Delivery,537.6,30,702,672
PROD01585,Dishwashing Liquid,Household Essentials,65,,52,50,115,115
PROD01586,Wheat Flour,Groceries & Kitchen Essentials,1526,"Free Delivery, 20% on product",1220.8,47,1573,1573
PROD01587,Energy Bar,Snacks & Drinks,180,Free Delivery,144,43,223,180
PROD01588,Memory Card,Electronics,1945,Free Delivery,1556,39,1984,1945
PROD01589,Scrub Pads,Household Essentials,179,Free Delivery,143.2,40,219,179
PROD01590,Pizza Base,Recipe Ideas,309,Free Delivery,247.2,47,356,309
PROD01591,Bluetooth Speaker,Electronics,665,Free Delivery,532,47,712,665
PROD01592,Deodorant,Beauty & Personal Care,1536,Free Delivery,1228.8,44,1580,1536
PROD01593,Wireless Earphones,Electronics,1409,Free Delivery,1127.2,31,1440,1409
PROD01594,Sponges,Household Essentials,1791,Free Delivery,1432.8,31,1822,1791
PROD01595,Hair Oil,Beauty & Personal Care,514,Free Delivery,411.2,35,549,514
PROD01596,USB Cable,Electronics,1276,Free Delivery,1020.8,41,1317,1276
PROD01597,Salt,Groceries & Kitchen Essentials,185,"Free Delivery, 20% on product",148,43,228,228
PROD01598,Cooking Oil,Groceries & Kitchen Essentials,525,"Free Delivery, 20% on product",420,32,557,557
PROD01599,Popcorn,Snacks & Drinks,442,Free Delivery,353.6,30,472,442
PROD01600,Dishwashing Liquid,Household Essentials,1851,Free Delivery,1480.8,45,1896,1851
PROD01601,Wheat Flour,Groceries & Kitchen Essentials,880,"Free Delivery, 20% on product",704,30,910,910
PROD01602,Trail Mix,Snacks & Drinks,1598,Free Delivery,1278.4,47,1645,1598
PROD01603,Portable Hard Drive,Electronics,1471,Free Delivery,1176.8,46,1517,1471
PROD01604,Chocolate Cookies,Snacks & Drinks,795,Free Delivery,636,50,845,795
PROD01605,Portable Hard Drive,Electronics,496,Free Delivery,396.8,37,533,496
PROD01606,Floor Cleaner,Household Essentials,1384,Free Delivery,1107.2,33,1417,1384
PROD01607,Spaghetti,Recipe Ideas,1416,Free Delivery,1132.8,30,1446,1416
PROD01608,Spaghetti,Recipe Ideas,420,Free Delivery,336,49,469,420
PROD01609,Potato Chips,Snacks & Drinks,1036,Free Delivery,828.8,36,1072,1036
PROD01610,Basmati Rice,Groceries & Kitchen Essentials,1845,"Free Delivery, 20% on product",1476,48,1893,1893
PROD01611,Portable Hard Drive,Electronics,1310,Free Delivery,1048,50,1360,1310
PROD01612,Basmati Rice,Groceries & Kitchen Essentials,409,"Free Delivery, 20% on product",327.2,34,443,443
PROD01613,Bluetooth Speaker,Electronics,1523,Free Delivery,1218.4,30,1553,1523
PROD01614,Memory Card,Electronics,1257,Free Delivery,1005.6,34,1291,1257
PROD01615,Spices,Groceries & Kitchen Essentials,224,"Free Delivery, 20% on product",179.2,33,257,257
PROD01616,Smartwatch,Electronics,157,Free Delivery,125.6,34,191,157
PROD01617,LED Light Bulb,Electronics,1110,Free Delivery,888,44,1154,1110
PROD01618,Fruit Juice,Snacks & Drinks,771,Free Delivery,616.8,41,812,771
PROD01619,Pulses,Groceries & Kitchen Essentials,1437,"Free Delivery, 20% on product",1149.6,38,1475,1475
PROD01620,Toilet Cleaner,Household Essentials,247,Free Delivery,197.6,48,295,247
PROD01621,Deodorant,Beauty & Personal Care,1829,Free Delivery,1463.2,41,1870,1829
PROD01622,Bluetooth Speaker,Electronics,856,Free Delivery,684.8,49,905,856
